https://www.ctcrash.uconn.edu/QueryTool2.action?qid=182359
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"1192161","1","1","Vehicle in Operation","1","Subaru","2009","2009","Impreza 2.5i","Red","W","Westbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","30","2","Towed But not Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","3","2","Curve Left","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","2","Negotiating a Curve","0","None","JF1GE61669H509925","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","BROOKLYN","CT","","06234","true","false","","false","false","Route 6","false","CT","false","false","88","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1192332","1","1","Vehicle in Operation","1","Harley-davidson","2020","2020","Fltrxs","Black","N","Northbound","","41","Utility Pole","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","1","Straight Ahead","0","None","1HD1KTP11LB611211","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","41","Utility Pole","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Bruneaus","false","false","Anderson Ave","false","CT","false","false","88","Harley Davidson Ins","","","","","","","","","","","","","","","","","","","","2024-06-23","","","",""
"1192483","1","1","Vehicle in Operation","1","BMW","2001","2001","R1100RL","Black","W","Westbound","false","26","Other Non-Fixed Object","1","Straight Ahead","0","None","88","Not Applicable","45","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","1","Straight Ahead","0","None","WB10407B11ZB82977","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","26","Other Non-Fixed Object","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Northford","CT","","06472","true","false","Branford Police Department","false","false","East Main St","false","CT","false","false","88","Progressive Direct Insurance","","","","","","","","","","","","","","","","","","","","2025-07-25","","","",""
"1192483","2","1","Vehicle in Operation","1","Ford","2013","2013","Fiesta Se","Black","N","Northbound","false","88","Not Applicable","7","Turning Left","0","None","88","Not Applicable","45","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","7","Turning Left","0","None","3FADP4EJ1DM191300","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Branford","CT","UnitedStates","06405","true","false","Branford Police Department","false","false","East Main St","false","CT","false","false","88","Progressive Direct Insurance","","","","","","","","","","","","","","","","","","","","2024-12-10","","","",""
"1192581","1","1","Vehicle in Operation","1","Ford","2011","2011","F550 Super Duty","White","W","Westbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","45","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","1","Straight Ahead","0","None","1FDUF5GT0BEA96226","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","88","Not Applicable","North Branford","CT","","06471","","false","United Tire","false","false","Route 80","false","CT","false","false","88","Farm Family Casualty Insurance Company","890450","J. Witkowsky & Sons Tree Service, LL","North Branford","CT","","064711323","1","Interstate Carrier","true","","","","","2","10,001-26,000 lbs","4","Truck Pulling Trailer(s)","11","Dump","","88","Not Applicable","",""
"1192581","2","1","Vehicle in Operation","2","Toyota","2024","2024","Camry Se Night Shade","White","S","Southbound","false","22","Motor Vehicle In Motion","7","Turning Left","0","None","88","Not Applicable","45","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","7","Turning Left","0","None","4T1G31AK1RU624371","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Guilford","CT","","06437","","false","United Tire","false","false","Route 80","false","CT","false","false","1","Farmers Group Property and Casualty Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1192923","1","1","Vehicle in Operation","4","Honda","2021","2021","Civic EX","Black","N","Northbound","false","22","Motor Vehicle In Motion","97","Other","0","None","88","Not Applicable","55","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","97","Other","0","None","SHHFK7H6XMU423826","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","9","Ran Off Roadway Left","38","Concrete Traffic Barrier","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stratford","CT","","06615","","false","Troop I ","false","false","Route 8 ","false","CT","false","false","88","State Farm","","","","","","","","","","","","","","","","","","","","","","","",""
"1192923","2","1","Vehicle in Operation","1","Ford","2023","2023","F600 Super Duty","White","N","Northbound","false","22","Motor Vehicle In Motion","97","Other","0","None","88","Not Applicable","55","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","5","Pick Up","97","Other","0","None","1FDFF6LT9PDA00627","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","9","Ran Off Roadway Left","38","Concrete Traffic Barrier","88","Not Applicable","1","No Special Function","88","Not applicable","","","Oxford","CT","UnitedStates","06478","","false","Troop I","false","false","RT 8","false","CT","false","false","88","Plymouth Rock Assurance","","","","","","","","","","","","","","","","","","","","","","","",""
"1193112","1","1","Vehicle in Operation","1","EDGE","2009","2009","","RED","W","Westbound","false","22","Motor Vehicle In Motion","2","Negotiating a Curve","0","None","88","Not Applicable","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","3","Curve Right","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","2","Negotiating a Curve","0","None","2FMDK48C19BA60734","1","No Control Device","88","Not Applicable","11","Cross Centerline","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","false","Axle & Spindle","false","false","Highland Street","false","CT","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"1193112","2","1","Vehicle in Operation","1","WRANGLER","2018","2018","","Black","E","Eastbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","2","Curve Left","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1C4BJWDG1JL814058","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Aurora","CO","UnitedStates","","true","false","Axle & Spindle","false","false","Highland Street","false","CO","false","false","88","Travelers","","","","","","","","","","","","","","","","","","","","","","","",""
"1193398","1","1","Vehicle in Operation","3","Ford","2014","2014","Edge","White","S","Southbound","false","22","Motor Vehicle In Motion","13","Stopped in Traffic","5","Power Train","88","Not Applicable","55","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","6","1","Straight","99","Unknown","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","13","Stopped in Traffic","5","Power Train","2FMDK4AK3EBA66417","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","WINAMAC","IN","","469968700","","false","Circle Auto Body","false","false","I 95 Southbound","false","IN","false","false","88","Geico","","","","","","","","","","","","","","","","","","","","2024-10-28","","","",""
"1193398","2","1","Vehicle in Operation","1","Freightliner","2020","2020","MT45G CH","","S","Southbound","false","22","Motor Vehicle In Motion","99","Unknown","99","Unknown","88","Not Applicable","55","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","6","1","Straight","99","Unknown","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","99","Unknown","99","Unknown","4UZAC2EA5LCLS5234","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","30","Bridge Rail","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","88","Not Applicable","Coppell","TX","","75019","","false","Columbus Square","false","false","I 95 Southbound","false","IN","false","false","88","","076054","BRINK'S INCORPORATED","COPPELL","TX","UnitedStates","75019","1","Interstate Carrier","true","","","","","2","10,001-26,000 lbs","2","Single-Unit Truck (2-axle and GVWR more than 10,000 lbs)","3","Van/Enclosed Box","","88","Not Applicable","",""
"1193409","1","1","Vehicle in Operation","1","FORD","1965","1965","MUSTANG","WHITE","N","Northbound","false","1","Overturn/Rollover","2","Negotiating a Curve","99","Unknown","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","2","Curve Left","99","Unknown","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","2","Negotiating a Curve","99","Unknown","5F08C360767","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","47","Other Fixed Object (wall, building, tunnel, etc.)","1","Overturn/Rollover","88","Not Applicable","1","No Special Function","88","Not applicable","","","Preston        ","CT","","06365","true","false","Roger Motor Car","false","false","Middle Road","false","","false","true","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"1193483","1","1","Vehicle in Operation","1","Suzuki","2004","2004","AN650K3","Black","S","Southbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","99","Unknown","88","Not Applicable","30","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","99","Unknown","99","Unknown","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","1","Straight Ahead","99","Unknown","JS1CP51A142101162","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Jewett City","CT","","06351","true","false","Hoffman Enterprises LLC","false","false","Hopeville Road","false","CT","false","false","88","Farmers Property and Casualty Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1193483","2","1","Vehicle in Operation","1","Nissan","2006","2006","Titan Xe/se/le","Black","N","Northbound","false","22","Motor Vehicle In Motion","7","Turning Left","99","Unknown","88","Not Applicable","30","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","99","Unknown","99","Unknown","9","Sector 9 (West) in the 12-point Clock Diagram","2","Minor Damage","5","Pick Up","7","Turning Left","99","Unknown","1N6BA07B36N538889","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Lyman","ME","","04002","","false","Hoffman Enterprises LLC","false","false","Hopeville Road","false","CT","false","false","1","GECIO Secure Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1193508","1","1","Vehicle in Operation","1","Kawasaki","2023","2023","KLR650","Gray","W","Westbound","false","36","Guardrail Face","2","Negotiating a Curve","99","Unknown","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","2","Curve Left","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","2","Negotiating a Curve","99","Unknown","ML5KLEG1XPDA19666","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","36","Guardrail Face","35","Embankment","88","Not Applicable","1","No Special Function","88","Not applicable","","","Jewett City","CT","","06351","true","false","Hoffman Enterprise LLC","false","false","Shetucket Turnpike","false","CT","false","false","88","Progressive Direct Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
"1193880","1","1","Vehicle in Operation","1","Subaru","2014","2014","Forester","Gray","E","Eastbound","","22","Motor Vehicle In Motion","4","Changing Lanes","99","Unknown","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","4","Changing Lanes","99","Unknown","JF2SJAGCXEH525251","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Trumbull","CT","UnitedStates","06611","false","false","Bruneaus","false","false","Boston Post Rd","false","CT","false","false","88","Progressive","","","","","","","","","","","","","","","","","","","","2025-01-10","","","",""
"1193880","2","1","Vehicle in Operation","1","","2024","2024","Asceno R2-50","Black","E","Eastbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","3","Sector 3 (East) in the 12-point Clock Diagram","4","Disabling Damage","12","Moped","1","Straight Ahead","0","None","HZ2TABGFXR1006185","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Bruneaus","false","false","Boston Post Rd","false","","false","true","88","No Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
